距离,射速
1.4676676676676677,35205.36432312043
1.469069069069069,35222.80893014339
1.4704704704704705,35240.28542584752
1.4718718718718717,35257.79385953296
1.4732732732732732,35275.334280499876
1.4746746746746746,35292.906738048405
1.476076076076076,35310.51128147868
1.4774774774774775,35328.14796009086
1.478878878878879,35345.81682318507
1.4802802802802804,35363.51792006149
1.4816816816816818,35381.25130002024
1.483083083083083,35399.01701236146
1.4844844844844844,35416.81510638531
1.4858858858858859,35434.645631391926
1.4872872872872873,35452.50863668146
1.4886886886886885,35470.40417155405
1.49009009009009,35488.33228530985
1.4914914914914914,35506.29302724899
1.4928928928928928,35524.28644667162
1.4942942942942943,35542.312592877905
1.4956956956956957,35560.371515167964
1.4970970970970972,35578.46326284196
1.4984984984984986,35596.58788520002
1.4998998998998998,35614.745431542295
1.5013013013013012,35632.93595116894
1.5027027027027027,35651.159493380095
1.5041041041041041,35669.416107475896
1.5055055055055055,35687.7058427565
1.5069069069069068,35706.02874852205
1.5083083083083082,35724.38487407268
1.5097097097097096,35742.77426870855
1.511111111111111,35761.196981729794
1.5125125125125125,35779.65306243656
1.513913913913914,35798.142560129
1.5153153153153154,35816.66552410725
1.5167167167167168,35835.22200367145
1.518118118118118,35853.81204812176
1.5195195195195195,35872.43570675832
1.520920920920921,35891.09302888127
1.5223223223223223,35909.78406379075
1.5237237237237238,35928.50886078692
1.525125125125125,35947.26746916991
1.5265265265265264,35966.05993823988
1.5279279279279279,35984.886317296965
1.5293293293293293,36003.746655641306
1.5307307307307307,36022.641002573066
1.5321321321321322,36041.569407392366
1.5335335335335336,36060.53191939937
1.534934934934935,36079.528587894216
1.5363363363363363,36098.55946217703
1.5377377377377377,36117.624591547996
1.5391391391391391,36136.72402530723
1.5405405405405406,36155.85781275489
1.541941941941942,36175.026003191124
1.5433433433433432,36194.228645916046
1.5447447447447447,36213.46579022984
1.546146146146146,36232.73748543264
1.5475475475475475,36252.04378082458
1.548948948948949,36271.3847257058
1.5503503503503504,36290.760369376476
1.5517517517517518,36310.170761136724
1.5531531531531533,36329.615950286694
1.5545545545545545,36349.09598612654
1.555955955955956,36368.61091795639
1.5573573573573574,36388.160795076416
1.5587587587587588,36407.74566678674
1.56016016016016,36427.36558238751
1.5615615615615615,36447.02059117888
1.5629629629629629,36466.710742460986
1.5643643643643643,36486.436085533984
1.5657657657657658,36506.19666969801
1.5671671671671672,36525.992544253204
1.5685685685685686,36545.823758499726
1.56996996996997,36565.69036173772
1.5713713713713713,36585.59240326731
1.5727727727727727,36605.52993238866
1.5741741741741742,36625.502998401906
1.5755755755755756,36645.51165060719
1.576976976976977,36665.55593830468
1.5783783783783782,36685.635910794495
1.5797797797797797,36705.751617376794
1.5811811811811811,36725.90310735171
1.5825825825825826,36746.09043001941
1.583983983983984,36766.31363468001
1.5853853853853854,36786.57277063368
1.5867867867867869,36806.86788718054
1.5881881881881883,36827.19903362075
1.5895895895895895,36847.56625925446
1.590990990990991,36867.96961338181
1.5923923923923924,36888.40914530294
1.5937937937937938,36908.884904318
1.5951951951951953,36929.396939727136
1.5965965965965965,36949.945300830484
1.597997997997998,36970.5300369282
1.5993993993993993,36991.151197320425
1.6008008008008008,37011.80880926996
1.6022022022022022,37032.50252988122
1.6036036036036037,37053.2317091132
1.605005005005005,37073.99568762788
1.6064064064064065,37094.7938060873
1.6078078078078077,37115.62540515343
1.6092092092092092,37136.489825488294
1.6106106106106106,37157.38640775388
1.612012012012012,37178.3144926122
1.6134134134134133,37199.27342072524
1.6148148148148147,37220.262532755005
1.6162162162162161,37241.281169363516
1.6176176176176176,37262.32867121276
1.619019019019019,37283.40437896473
1.6204204204204204,37304.50763328146
1.6218218218218219,37325.63777482491
1.6232232232232233,37346.794144257095
1.6246246246246245,37367.976082240035
1.626026026026026,37389.18292943571
1.6274274274274274,37410.41402650614
1.6288288288288288,37431.66871411332
1.6302302302302303,37452.94633291924
1.6316316316316315,37474.24622358592
1.633033033033033,37495.56772677534
1.6344344344344344,37516.91018314953
1.6358358358358358,37538.27293337046
1.6372372372372372,37559.65531810015
1.6386386386386387,37581.056678000605
1.6400400400400401,37602.47635373382
1.6414414414414416,37623.91368596179
1.6428428428428428,37645.36801534653
1.6442442442442442,37666.83868255003
1.6456456456456456,37688.3250282343
1.647047047047047,37709.82639306135
1.6484484484484485,37731.34211769315
1.6498498498498497,37752.871542791734
1.6512512512512512,37774.41400901909
1.6526526526526526,37795.968857037224
1.654054054054054,37817.53542750813
1.6554554554554555,37839.11306109381
1.656856856856857,37860.70109845629
1.6582582582582583,37882.298880257535
1.6596596596596598,37903.90574715956
1.661061061061061,37925.52103982437
1.6624624624624624,37947.14409891398
1.6638638638638639,37968.77426509037
1.6652652652652653,37990.41087901555
1.6666666666666667,38012.053281351524
1.668068068068068,38033.7008127603
1.6694694694694694,38055.352813903846
1.6708708708708708,38077.008625444214
1.6722722722722723,38098.66758804337
1.6736736736736737,38120.329042363315
1.6750750750750751,38141.99232906608
1.6764764764764766,38163.656788813634
1.677877877877878,38185.321762268
1.6792792792792792,38206.986590091175
1.6806806806806807,38228.650612945145
1.682082082082082,38250.313171491944
1.6834834834834835,38271.97360639354
1.6848848848848847,38293.63125831195
1.6862862862862862,38315.28546790918
1.6876876876876876,38336.93557584722
1.689089089089089,38358.58092278808
1.6904904904904905,38380.220849393765
1.691891891891892,38401.85469632626
1.6932932932932934,38423.48180424759
1.6946946946946948,38445.10151381974
1.696096096096096,38466.71316570471
1.6974974974974975,38488.316100564516
1.698898898898899,38509.90965906114
1.7003003003003003,38531.49318185661
1.7017017017017015,38553.06600961289
1.703103103103103,38574.62748299203
1.7045045045045044,38596.176942656
1.7059059059059059,38617.7137292668
1.7073073073073073,38639.23718348644
1.7087087087087087,38660.74664597693
1.7101101101101102,38682.24145740024
1.7115115115115116,38703.72095841842
1.712912912912913,38725.184489693434
1.7143143143143145,38746.631391887284
1.7157157157157157,38768.061005662
1.7171171171171171,38789.472671679556
1.7185185185185186,38810.865730601974
1.7199199199199198,38832.23952309124
1.7213213213213212,38853.59338980936
1.7227227227227226,38874.92667141834
1.724124124124124,38896.23870858017
1.7255255255255255,38917.52884195687
1.726926926926927,38938.79641221044
1.7283283283283284,38960.04076000285
1.7297297297297298,38981.261225996146
1.7311311311311313,39002.45715085231
1.7325325325325327,39023.627875233324
1.733933933933934,39044.77273980122
1.7353353353353353,39065.89108521798
1.7367367367367368,39086.98225214562
1.738138138138138,39108.04558124614
1.7395395395395394,39129.08041318153
1.7409409409409409,39150.0860886138
1.7423423423423423,39171.06194820495
1.7437437437437437,39192.00733261698
1.7451451451451452,39212.9215825119
1.7465465465465466,39233.804038551694
1.747947947947948,39254.65404139838
1.7493493493493495,39275.470931713964
1.7507507507507507,39296.25405016042
1.7521521521521521,39317.00273739978
1.7535535535535536,39337.716334094024
1.7549549549549548,39358.39418090517
1.7563563563563562,39379.03561849521
1.7577577577577577,39399.63998752615
1.759159159159159,39420.20662865997
1.7605605605605605,39440.73488255872
1.761961961961962,39461.22408988437
1.7633633633633634,39481.67359129891
1.7647647647647648,39502.08272746436
1.7661661661661663,39522.45083904273
1.7675675675675677,39542.77726669599
1.768968968968969,39563.06135108617
1.7703703703703704,39583.302432875265
1.7717717717717718,39603.499852725276
1.773173173173173,39623.652951298194
1.7745745745745745,39643.76106925604
1.775975975975976,39663.8235472608
1.7773773773773773,39683.83972597449
1.7787787787787788,39703.808946059085
1.7801801801801802,39723.730548176616
1.7815815815815816,39743.603872989064
1.782982982982983,39763.42826115846
1.7843843843843845,39783.20305334676
1.785785785785786,39802.92759021601
1.7871871871871872,39822.60121242818
1.7885885885885886,39842.22326064529
1.78998998998999,39861.793075529335
1.7913913913913913,39881.309997742304
1.7927927927927927,39900.77336794623
1.7941941941941941,39920.18252680309
1.7955955955955956,39939.53681497489
1.796996996996997,39958.83557312364
1.7983983983983984,39978.078141911334
1.7997997997997999,39997.26386199997
1.8012012012012013,40016.39217657125
1.8026026026026027,40035.46316148625
1.804004004004004,40054.477133717206
1.8054054054054054,40073.43441071096
1.8068068068068068,40092.33530991431
1.8082082082082083,40111.180148774154
1.8096096096096095,40129.9692447373
1.811011011011011,40148.702915250615
1.8124124124124124,40167.38147776094
1.8138138138138138,40186.0052497151
1.8152152152152152,40204.57454855994
1.8166166166166167,40223.08969174232
1.818018018018018,40241.55099670907
1.8194194194194195,40259.958780907036
1.820820820820821,40278.31336178307
1.8222222222222222,40296.615056783994
1.8236236236236236,40314.86418335668
1.825025025025025,40333.06105894794
1.8264264264264263,40351.20600100463
1.8278278278278277,40369.2993269736
1.8292292292292291,40387.3413543017
1.8306306306306306,40405.33240043576
1.832032032032032,40423.272782822605
1.8334334334334335,40441.16281890911
1.834834834834835,40459.00282614211
1.8362362362362363,40476.79312196844
1.8376376376376378,40494.534023834945
1.8390390390390392,40512.22584918847
1.8404404404404404,40529.86891547585
1.8418418418418419,40547.463540143945
1.8432432432432433,40565.01004063958
1.8446446446446445,40582.50873440961
1.846046046046046,40599.95993890088
1.8474474474474474,40617.36397156023
1.8488488488488488,40634.72114983449
1.8502502502502503,40652.03179117052
1.8516516516516517,40669.29621301516
1.8530530530530531,40686.514732815245
1.8544544544544546,40703.68766801762
1.855855855855856,40720.815336069136
1.8572572572572574,40737.89805441663
1.8586586586586586,40754.93614050696
1.86006006006006,40771.92991178694
1.8614614614614615,40788.879685703425
1.8628628628628627,40805.78577970326
1.8642642642642642,40822.648511233296
1.8656656656656656,40839.46819774038
1.867067067067067,40856.24515667133
1.8684684684684685,40872.97970547301
1.86986986986987,40889.67216159226
1.8712712712712714,40906.32284247591
1.8726726726726728,40922.93206557082
1.8740740740740742,40939.50014832382
1.8754754754754754,40956.02740818176
1.8768768768768769,40972.514162591484
1.8782782782782783,40988.96072899983
1.8796796796796795,41005.36742485365
1.881081081081081,41021.73456759978
1.8824824824824824,41038.062474685066
1.8838838838838838,41054.35146355634
1.8852852852852853,41070.60185166046
1.8866866866866867,41086.81395644425
1.8880880880880881,41102.988095354594
1.8894894894894896,41119.12458583829
1.890890890890891,41135.2237453422
1.8922922922922925,41151.28589131317
1.8936936936936937,41167.31134119804
1.895095095095095,41183.300412443634
1.8964964964964965,41199.253422496826
1.8978978978978978,41215.17068880444
1.8992992992992992,41231.05252881333
1.9007007007007006,41246.89925997034
1.902102102102102,41262.7111997223
1.9035035035035035,41278.48866551606
1.904904904904905,41294.231974798466
1.9063063063063064,41309.941445016346
1.9077077077077078,41325.617393616565
1.9091091091091092,41341.26013804596
1.9105105105105107,41356.86999575137
1.911911911911912,41372.44728417962
1.9133133133133133,41387.992320777594
1.9147147147147148,41403.50542299209
1.916116116116116,41418.986908269995
1.9175175175175174,41434.437094058114
1.9189189189189189,41449.85629780332
1.9203203203203203,41465.244836952435
1.9217217217217217,41480.60302895231
1.9231231231231232,41495.931191249794
1.9245245245245246,41511.22964129171
1.925925925925926,41526.498696524926
1.9273273273273275,41541.73867439628
1.9287287287287287,41556.9498923526
1.9301301301301301,41572.132667840735
1.9315315315315316,41587.28731830753
1.932932932932933,41602.414161199835
1.9343343343343342,41617.51351396448
1.9357357357357357,41632.58569404832
1.937137137137137,41647.631018898195
1.9385385385385385,41662.64980596094
1.93993993993994,41677.64237268341
1.9413413413413414,41692.60903651244
1.9427427427427428,41707.550114894875
1.9441441441441443,41722.46592527755
1.9455455455455457,41737.35678510734
1.946946946946947,41752.22301183104
1.9483483483483484,41767.06492289553
1.9497497497497498,41781.88283574763
1.951151151151151,41796.67706783421
1.9525525525525524,41811.44793660208
1.9539539539539539,41826.195759498114
1.9553553553553553,41840.92085396913
1.9567567567567568,41855.62353746199
1.9581581581581582,41870.30412742353
1.9595595595595596,41884.96294130058
1.960960960960961,41899.60029654001
1.9623623623623625,41914.21651058864
1.963763763763764,41928.81190089332
1.9651651651651652,41943.3867849009
1.9665665665665666,41957.9414800582
1.967967967967968,41972.476303812095
1.9693693693693692,41986.99157360941
1.9707707707707707,42001.487606897
1.972172172172172,42015.96472112169
1.9735735735735735,42030.42323373033
1.974974974974975,42044.86346216977
1.9763763763763764,42059.28572388685
1.9777777777777779,42073.690336328415
1.9791791791791793,42088.07761694129
1.9805805805805807,42102.44788317235
1.9819819819819822,42116.80145246842
1.9833833833833834,42131.13864227633
1.9847847847847848,42145.459770042944
1.9861861861861863,42159.76515321511
1.9875875875875875,42174.05510923963
1.988988988988989,42188.3299555634
1.9903903903903903,42202.590009633226
1.9917917917917918,42216.83558889597
1.9931931931931932,42231.06701079848
1.9945945945945946,42245.284592787575
1.995995995995996,42259.48865231011
1.9973973973973975,42273.679506812936
1.998798798798799,42287.857473742886
2.0002002002002,42302.02287029653
2.0016016016016014,42316.17588653249
2.003003003003003,42330.31637889729
2.0044044044044043,42344.44414977887
2.0058058058058057,42358.55900156512
2.007207207207207,42372.66073664392
2.0086086086086086,42386.74915740319
2.01001001001001,42400.82406623082
2.0114114114114114,42414.88526551472
2.012812812812813,42428.93255764278
2.0142142142142143,42442.96574500291
2.0156156156156158,42456.984629983
2.017017017017017,42470.989014970946
2.0184184184184186,42484.97870235467
2.01981981981982,42498.953494522044
2.0212212212212215,42512.91319386097
2.0226226226226225,42526.85760275938
2.024024024024024,42540.78652360514
2.0254254254254254,42554.69975878616
2.026826826826827,42568.59711069036
2.0282282282282282,42582.47838170561
2.0296296296296297,42596.34337421982
2.031031031031031,42610.191890620896
2.0324324324324325,42624.02373329674
2.033833833833834,42637.838704635236
2.0352352352352354,42651.636607024295
2.0366366366366364,42665.41724285181
2.038038038038038,42679.1804145057
2.0394394394394393,42692.92592437384
2.0408408408408407,42706.653574844146
2.042242242242242,42720.36316830452
2.0436436436436436,42734.05450714284
2.045045045045045,42747.72739374702
2.0464464464464465,42761.38163050498
2.047847847847848,42775.01701980459
2.0492492492492493,42788.633364033754
2.0506506506506508,42802.23046558038
2.052052052052052,42815.80812683237
2.0534534534534536,42829.36615017762
2.054854854854855,42842.90433800403
2.0562562562562565,42856.4224926995
2.057657657657658,42869.92041665193
2.059059059059059,42883.39791224922
2.0604604604604604,42896.854781879265
2.061861861861862,42910.290827929966
2.0632632632632633,42923.70585278924
2.0646646646646647,42937.09965884496
2.066066066066066,42950.47204848504
2.0674674674674676,42963.822824097384
2.068868868868869,42977.151788069896
2.0702702702702704,42990.45874279045
2.0716716716716714,43003.743490646964
2.073073073073073,43017.00583402734
2.0744744744744743,43030.24557531947
2.0758758758758757,43043.46251691127
2.077277277277277,43056.65646119062
2.0786786786786786,43069.82721054542
2.08008008008008,43082.9745673636
2.0814814814814815,43096.09833403302
2.082882882882883,43109.1983129416
2.0842842842842844,43122.274306477244
2.085685685685686,43135.326117027835
2.0870870870870872,43148.353546981285
2.0884884884884887,43161.3563987255
2.08988988988989,43174.33447464836
2.0912912912912915,43187.28757713779
2.092692692692693,43200.21550858167
2.094094094094094,43213.1180713679
2.0954954954954954,43225.99506788439
2.096896896896897,43238.84630051904
2.0982982982982983,43251.671571659754
2.0996996996996997,43264.4706836944
2.101101101101101,43277.243439010934
2.1025025025025026,43289.9896399972
2.103903903903904,43302.70908904113
2.1053053053053055,43315.401588530614
2.106706706706707,43328.066940853554
2.108108108108108,43340.70494839785
2.1095095095095093,43353.3154135514
2.1109109109109108,43365.8981387021
2.112312312312312,43378.452926237864
2.1137137137137136,43390.979578546576
2.115115115115115,43403.477898016135
2.1165165165165165,43415.947687034466
2.117917917917918,43428.38874798945
2.1193193193193194,43440.800883268974
2.120720720720721,43453.18389526096
2.1221221221221223,43465.537586353305
2.1235235235235237,43477.861758933905
2.124924924924925,43490.15621539065
2.1263263263263266,43502.42075811145
2.127727727727728,43514.655189484205
2.1291291291291294,43526.85931189681
2.1305305305305304,43539.03292773718
2.131931931931932,43551.17583939319
2.1333333333333333,43563.28784925277
2.1347347347347347,43575.368759703786
2.136136136136136,43587.418373134155
2.1375375375375376,43599.43649193178
2.138938938938939,43611.42291848456
2.1403403403403405,43623.377455180394
2.141741741741742,43635.29990440718
2.143143143143143,43647.190068552816
2.1445445445445444,43659.0477500052
2.145945945945946,43670.87275115225
2.1473473473473472,43682.66487438184
2.1487487487487487,43694.423922081885
2.15015015015015,43706.149696640285
2.1515515515515515,43717.84200044493
2.152952952952953,43729.50063588373
2.1543543543543544,43741.12540534458
2.155755755755756,43752.716111215384
2.1571571571571573,43764.27255588403
2.1585585585585587,43775.79454173843
2.15995995995996,43787.281871166495
2.1613613613613616,43798.7343465561
2.162762762762763,43810.15177029515
2.1641641641641645,43821.53394477156
2.1655655655655655,43832.880672373205
2.166966966966967,43844.19175548802
2.1683683683683683,43855.46699650387
2.1697697697697698,43866.70619780868
2.171171171171171,43877.90916179035
2.1725725725725726,43889.07569083675
2.173973973973974,43900.2055873358
2.1753753753753755,43911.29865367541
2.176776776776777,43922.35469224346
2.1781781781781784,43933.37350542786
2.1795795795795794,43944.35489561652
2.180980980980981,43955.29866519731
2.1823823823823822,43966.20461655816
2.1837837837837837,43977.07255208697
2.185185185185185,43987.90227417162
2.1865865865865866,43998.69358520001
2.187987987987988,44009.44628756006
2.1893893893893894,44020.16018363965
2.190790790790791,44030.83507582669
2.1921921921921923,44041.47076650908
2.1935935935935937,44052.067058074725
2.194994994994995,44062.6237529115
2.1963963963963966,44073.14065340734
2.197797797797798,44083.61756195012
2.1991991991991995,44094.05428092775
2.200600600600601,44104.450628296545
2.2020020020020024,44114.80693634762
2.2034034034034033,44125.124157226164
2.204804804804805,44135.40327998033
2.206206206206206,44145.64529365828
2.2076076076076077,44155.85118730816
2.209009009009009,44166.021949978094
2.2104104104104105,44176.15857071627
2.2118118118118115,44186.2620385708
2.213213213213213,44196.33334258987
2.2146146146146144,44206.3734718216
2.216016016016016,44216.38341531415
2.2174174174174173,44226.36416211568
2.2188188188188187,44236.31670127432
2.22022022022022,44246.24202183824
2.2216216216216216,44256.14111285558
2.223023023023023,44266.01496337449
2.2244244244244245,44275.864562443116
2.225825825825826,44285.690899109606
2.2272272272272273,44295.49496242211
2.2286286286286288,44305.2777414288
2.23003003003003,44315.04022517779
2.2314314314314316,44324.78340271726
2.232832832832833,44334.50826309533
2.2342342342342345,44344.21579536018
2.235635635635636,44353.906988559946
2.2370370370370374,44363.58283174278
2.2384384384384384,44373.244313956806
2.23983983983984,44382.892424250225
2.2412412412412412,44392.52815167114
2.2426426426426427,44402.152485267725
2.244044044044044,44411.766414088124
2.2454454454454456,44421.37092718048
2.246846846846847,44430.967013592955
2.248248248248248,44440.555662373685
2.2496496496496494,44450.13786257084
2.251051051051051,44459.71460323253
2.2524524524524523,44469.286873406956
2.2538538538538537,44478.85566214223
2.255255255255255,44488.42195848652
2.2566566566566566,44497.98675148797
2.258058058058058,44507.55103019473
2.2594594594594595,44517.11578365494
2.260860860860861,44526.682000916764
2.2622622622622623,44536.25067102834
2.263663663663664,44545.82278303783
2.265065065065065,44555.39932599337
2.2664664664664667,44564.98128894312
2.267867867867868,44574.56966093524
2.2692692692692695,44584.16543101785
2.270670670670671,44593.76958823912
2.2720720720720724,44603.38312164719
2.273473473473474,44613.00702029021
2.274874874874875,44622.64227321635
2.2762762762762763,44632.28986947373
2.2776776776776777,44641.95079811053
2.279079079079079,44651.62604817486
2.2804804804804806,44661.31660871491
2.281881881881882,44671.023468778796
2.283283283283283,44680.747617414694
2.2846846846846844,44690.49004367075
2.286086086086086,44700.25173659509
2.2874874874874873,44710.03368523589
2.2888888888888888,44719.836878641305
2.29029029029029,44729.66230585945
2.2916916916916916,44739.510955938495
2.293093093093093,44749.38381792659
2.2944944944944945,44759.28188087188
2.295895895895896,44769.206133822525
2.2972972972972974,44779.15756582667
2.298698698698699,44789.13716593245
2.3001001001001002,44799.14592318804
2.3015015015015017,44809.18482664157
2.302902902902903,44819.254865341194
2.3043043043043046,44829.357028335064
2.305705705705706,44839.49230467133
2.3071071071071074,44849.66168339814
2.308508508508509,44859.86615356365
2.30990990990991,44870.10670421599
2.3113113113113113,44880.384324403334
2.3127127127127127,44890.70000317381
2.314114114114114,44901.05472957559
2.3155155155155156,44911.449492656815
2.316916916916917,44921.88528146563
2.3183183183183185,44932.36308505017
2.3197197197197195,44942.88389245861
2.321121121121121,44953.4486927391
2.3225225225225223,44964.058474939775
2.3239239239239238,44974.71422810878
2.325325325325325,44985.41694129428
2.3267267267267266,44996.16760354442
2.328128128128128,45006.96720390734
2.3295295295295295,45017.816731431216
2.330930930930931,45028.717175164165
2.3323323323323324,45039.669524154364
2.333733733733734,45050.674767449935
2.3351351351351353,45061.73389409905
2.3365365365365367,45072.84789314985
2.337937937937938,45084.01775365048
2.3393393393393396,45095.2444646491
2.340740740740741,45106.52901519385
2.3421421421421424,45117.87239433289
2.343543543543544,45129.27559111437
2.3449449449449453,45140.73959458643
2.3463463463463463,45152.265393797206
2.3477477477477477,45163.85397779488
2.349149149149149,45175.50633562758
2.3505505505505506,45187.22345634346
2.351951951951952,45199.00632899068
2.3533533533533535,45210.855942617374
2.3547547547547545,45222.773286271695
2.356156156156156,45234.759349001804
2.3575575575575574,45246.81511985584
2.358958958958959,45258.94158788196
2.3603603603603602,45271.139742128296
2.3617617617617617,45283.41057164302
2.363163163163163,45295.755065474266
2.3645645645645645,45308.1742126702
2.365965965965966,45320.669002278955
2.3673673673673674,45333.24042334869
2.368768768768769,45345.889464927546
2.3701701701701703,45358.61711606367
2.3715715715715717,45371.42436580523
